OrderID,Date,Service,Canal,MenuItemID,Quantite,PrixUnitaire,MontantLigne,CoutMatiereLigne
20165,2026-04-23,Soir,Sur place,36,1,11.0,11.0,2.42
20165,2026-04-23,Soir,Sur place,13,1,17.5,17.5,4.55
20165,2026-04-23,Soir,Sur place,34,1,6.5,6.5,1.3
20166,2026-04-23,Soir,Sur place,10,1,29.0,29.0,12.18
20166,2026-04-23,Soir,Sur place,29,1,8.5,8.5,2.29
20166,2026-04-23,Soir,Sur place,7,1,16.5,16.5,6.6
20167,2026-04-23,Soir,Sur place,21,2,5.5,11.0,2.42
20167,2026-04-23,Soir,Sur place,21,1,5.5,5.5,1.21
20167,2026-04-23,Soir,Sur place,33,1,6.5,6.5,1.3
20168,2026-04-23,Soir,Sur place,18,1,22.5,22.5,7.87
20168,2026-04-23,Soir,Sur place,17,2,20.0,40.0,14.4
20169,2026-04-23,Soir,A emporter,4,1,9.5,9.5,2.66
20169,2026-04-23,Soir,A emporter,18,2,22.5,45.0,15.74
20169,2026-04-23,Soir,A emporter,11,2,26.0,52.0,20.8
20170,2026-04-23,Soir,Sur place,20,1,18.0,18.0,5.4
20170,2026-04-23,Soir,Sur place,25,1,8.5,8.5,1.87
20171,2026-04-23,Midi,Sur place,20,1,18.0,18.0,5.4
20171,2026-04-23,Midi,Sur place,21,1,5.5,5.5,1.21
20171,2026-04-23,Midi,Sur place,11,2,26.0,52.0,20.8
20172,2026-04-23,Soir,Sur place,12,1,21.0,21.0,5.88
20172,2026-04-23,Soir,Sur place,2,1,11.0,11.0,3.3
20172,2026-04-23,Soir,Sur place,19,1,16.0,16.0,4.32
20173,2026-04-23,Soir,Livraison,2,1,11.0,11.0,3.3
20173,2026-04-23,Soir,Livraison,39,1,3.0,3.0,0.3
20173,2026-04-23,Soir,Livraison,38,1,4.5,4.5,0.67
20173,2026-04-23,Soir,Livraison,33,1,6.5,6.5,1.3
20174,2026-04-23,Midi,Sur place,20,1,18.0,18.0,5.4
20174,2026-04-23,Midi,Sur place,1,1,7.5,7.5,1.8
20175,2026-04-23,Midi,A emporter,22,1,6.0,6.0,1.68
20175,2026-04-23,Midi,A emporter,15,1,19.5,19.5,6.24
20176,2026-04-23,Soir,Sur place,22,2,6.0,12.0,3.36
20176,2026-04-23,Soir,Sur place,37,1,4.0,4.0,0.48
20177,2026-04-23,Soir,Livraison,37,1,4.0,4.0,0.48
20177,2026-04-23,Soir,Livraison,14,1,27.5,27.5,11.27
20177,2026-04-23,Soir,Livraison,32,1,6.0,6.0,1.68
20178,2026-04-23,Soir,Sur place,35,1,6.0,6.0,1.08
20178,2026-04-23,Soir,Sur place,38,1,4.5,4.5,0.67
20179,2026-04-23,Midi,Sur place,12,1,21.0,21.0,5.88
20179,2026-04-23,Midi,Sur place,9,2,18.5,37.0,12.58
20179,2026-04-23,Midi,Sur place,10,1,29.0,29.0,12.18
20180,2026-04-23,Soir,Sur place,29,1,8.5,8.5,2.29
20180,2026-04-23,Soir,Sur place,4,1,9.5,9.5,2.66
20180,2026-04-23,Soir,Sur place,25,1,8.5,8.5,1.87
20181,2026-04-23,Soir,A emporter,30,1,11.0,11.0,4.4
20181,2026-04-23,Soir,A emporter,34,1,6.5,6.5,1.3
20181,2026-04-23,Soir,A emporter,34,1,6.5,6.5,1.3
20182,2026-04-23,Midi,Livraison,26,1,9.0,9.0,2.34
20182,2026-04-23,Midi,Livraison,11,1,26.0,26.0,10.4
20183,2026-04-23,Soir,Sur place,34,1,6.5,6.5,1.3
20183,2026-04-23,Soir,Sur place,22,1,6.0,6.0,1.68
20184,2026-04-23,Soir,Livraison,21,1,5.5,5.5,1.21
20184,2026-04-23,Soir,Livraison,30,2,11.0,22.0,8.8
20184,2026-04-23,Soir,Livraison,5,1,15.0,15.0,5.7
20184,2026-04-23,Soir,Livraison,21,3,5.5,16.5,3.63
20184,2026-04-23,Soir,Livraison,13,1,17.5,17.5,4.55
20185,2026-04-23,Soir,Sur place,25,2,8.5,17.0,3.74
20186,2026-04-24,Midi,Sur place,9,1,18.5,18.5,6.29
20186,2026-04-24,Midi,Sur place,25,1,8.5,8.5,1.87
20186,2026-04-24,Midi,Sur place,15,2,19.5,39.0,12.48
20187,2026-04-24,Soir,Sur place,9,2,18.5,37.0,12.58
20187,2026-04-24,Soir,Sur place,32,1,6.0,6.0,1.68
20187,2026-04-24,Soir,Sur place,25,1,8.5,8.5,1.87
20188,2026-04-24,Soir,Sur place,33,1,6.5,6.5,1.3
20188,2026-04-24,Soir,Sur place,38,1,4.5,4.5,0.67
20189,2026-04-24,Midi,Livraison,5,2,15.0,30.0,11.4
20190,2026-04-24,Midi,Sur place,24,2,4.5,9.0,1.8
20190,2026-04-24,Midi,Sur place,34,2,6.5,13.0,2.6
20190,2026-04-24,Midi,Sur place,15,2,19.5,39.0,12.48
20190,2026-04-24,Midi,Sur place,11,1,26.0,26.0,10.4
20191,2026-04-24,Soir,Sur place,26,1,9.0,9.0,2.34
20191,2026-04-24,Soir,Sur place,24,1,4.5,4.5,0.9
20192,2026-04-24,Midi,Livraison,25,1,8.5,8.5,1.87
20193,2026-04-24,Soir,Sur place,12,1,21.0,21.0,5.88
20193,2026-04-24,Soir,Sur place,17,1,20.0,20.0,7.2
20194,2026-04-24,Soir,Sur place,9,1,18.5,18.5,6.29
20194,2026-04-24,Soir,Sur place,37,1,4.0,4.0,0.48
20195,2026-04-24,Soir,Sur place,13,1,17.5,17.5,4.55
20196,2026-04-24,Soir,Sur place,21,1,5.5,5.5,1.21
20196,2026-04-24,Soir,Sur place,24,2,4.5,9.0,1.8
20196,2026-04-24,Soir,Sur place,11,1,26.0,26.0,10.4
20196,2026-04-24,Soir,Sur place,18,1,22.5,22.5,7.87
20197,2026-04-24,Soir,Livraison,35,1,6.0,6.0,1.08
20197,2026-04-24,Soir,Livraison,20,2,18.0,36.0,10.8
20198,2026-04-24,Midi,A emporter,38,1,4.5,4.5,0.67
20199,2026-04-24,Midi,Sur place,35,3,6.0,18.0,3.24
20199,2026-04-24,Midi,Sur place,13,1,17.5,17.5,4.55
20199,2026-04-24,Midi,Sur place,25,1,8.5,8.5,1.87
20199,2026-04-24,Midi,Sur place,34,1,6.5,6.5,1.3
20200,2026-04-24,Midi,Sur place,1,1,7.5,7.5,1.8
20201,2026-04-24,Midi,A emporter,13,2,17.5,35.0,9.1
20201,2026-04-24,Midi,A emporter,37,2,4.0,8.0,0.96
20202,2026-04-24,Midi,Sur place,16,1,18.0,18.0,4.5
20202,2026-04-24,Midi,Sur place,16,1,18.0,18.0,4.5
20202,2026-04-24,Midi,Sur place,14,1,27.5,27.5,11.27
20202,2026-04-24,Midi,Sur place,6,1,10.5,10.5,3.25
20202,2026-04-24,Midi,Sur place,30,3,11.0,33.0,13.2
20202,2026-04-24,Midi,Sur place,9,2,18.5,37.0,12.58
20203,2026-04-24,Soir,Sur place,21,1,5.5,5.5,1.21
20203,2026-04-24,Soir,Sur place,3,2,13.5,27.0,8.92
20203,2026-04-24,Soir,Sur place,23,3,6.5,19.5,5.07
20203,2026-04-24,Soir,Sur place,26,1,9.0,9.0,2.34
20203,2026-04-24,Soir,Sur place,12,1,21.0,21.0,5.88
20204,2026-04-24,Midi,A emporter,24,1,4.5,4.5,0.9
20204,2026-04-24,Midi,A emporter,20,2,18.0,36.0,10.8
20204,2026-04-24,Midi,A emporter,5,1,15.0,15.0,5.7
20205,2026-04-24,Soir,Livraison,31,1,9.5,9.5,2.19
20205,2026-04-24,Soir,Livraison,34,1,6.5,6.5,1.3
20206,2026-04-24,Soir,A emporter,35,1,6.0,6.0,1.08
20206,2026-04-24,Soir,A emporter,37,1,4.0,4.0,0.48
20206,2026-04-24,Soir,A emporter,35,2,6.0,12.0,2.16
20206,2026-04-24,Soir,A emporter,33,1,6.5,6.5,1.3
20207,2026-04-24,Midi,Sur place,38,1,4.5,4.5,0.67
20207,2026-04-24,Midi,Sur place,33,1,6.5,6.5,1.3
20207,2026-04-24,Midi,Sur place,20,1,18.0,18.0,5.4
20207,2026-04-24,Midi,Sur place,37,2,4.0,8.0,0.96
20208,2026-04-24,Midi,Sur place,38,1,4.5,4.5,0.67
20208,2026-04-24,Midi,Sur place,25,1,8.5,8.5,1.87
20208,2026-04-24,Midi,Sur place,27,3,8.5,25.5,6.36
20209,2026-04-24,Soir,Sur place,15,1,19.5,19.5,6.24
20209,2026-04-24,Soir,Sur place,14,1,27.5,27.5,11.27
20209,2026-04-24,Soir,Sur place,26,1,9.0,9.0,2.34
20210,2026-04-24,Soir,Sur place,15,1,19.5,19.5,6.24
20210,2026-04-24,Soir,Sur place,6,2,10.5,21.0,6.5
20211,2026-04-24,Soir,Sur place,33,2,6.5,13.0,2.6
20211,2026-04-24,Soir,Sur place,31,1,9.5,9.5,2.19
20212,2026-04-24,Soir,Sur place,39,1,3.0,3.0,0.3
20212,2026-04-24,Soir,Sur place,21,1,5.5,5.5,1.21
20212,2026-04-24,Soir,Sur place,13,1,17.5,17.5,4.55
20212,2026-04-24,Soir,Sur place,13,2,17.5,35.0,9.1
20212,2026-04-24,Soir,Sur place,13,1,17.5,17.5,4.55
20213,2026-04-24,Soir,Livraison,9,2,18.5,37.0,12.58
20213,2026-04-24,Soir,Livraison,29,1,8.5,8.5,2.29
20213,2026-04-24,Soir,Livraison,15,1,19.5,19.5,6.24
20214,2026-04-24,Midi,Sur place,19,1,16.0,16.0,4.32
20214,2026-04-24,Midi,Sur place,2,2,11.0,22.0,6.6
20215,2026-04-24,Soir,Sur place,20,1,18.0,18.0,5.4
20215,2026-04-24,Soir,Sur place,31,1,9.5,9.5,2.19
20216,2026-04-24,Midi,Sur place,18,1,22.5,22.5,7.87
20216,2026-04-24,Midi,Sur place,14,1,27.5,27.5,11.27
20217,2026-04-24,Midi,Sur place,10,2,29.0,58.0,24.36
20217,2026-04-24,Midi,Sur place,26,1,9.0,9.0,2.34
20217,2026-04-24,Midi,Sur place,25,1,8.5,8.5,1.87
20217,2026-04-24,Midi,Sur place,13,2,17.5,35.0,9.1
20217,2026-04-24,Midi,Sur place,37,2,4.0,8.0,0.96
20218,2026-04-24,Soir,Sur place,16,1,18.0,18.0,4.5
20218,2026-04-24,Soir,Sur place,35,1,6.0,6.0,1.08
20219,2026-04-24,Midi,Sur place,36,1,11.0,11.0,2.42
20219,2026-04-24,Midi,Sur place,14,2,27.5,55.0,22.54
20219,2026-04-24,Midi,Sur place,27,1,8.5,8.5,2.12
20219,2026-04-24,Midi,Sur place,33,1,6.5,6.5,1.3
20220,2026-04-24,Soir,Livraison,31,2,9.5,19.0,4.38
20220,2026-04-24,Soir,Livraison,22,1,6.0,6.0,1.68
20220,2026-04-24,Soir,Livraison,37,1,4.0,4.0,0.48
20220,2026-04-24,Soir,Livraison,20,1,18.0,18.0,5.4
20221,2026-04-24,Midi,A emporter,25,1,8.5,8.5,1.87
20221,2026-04-24,Midi,A emporter,19,1,16.0,16.0,4.32
20221,2026-04-24,Midi,A emporter,10,2,29.0,58.0,24.36
20222,2026-04-24,Midi,Sur place,13,1,17.5,17.5,4.55
20222,2026-04-24,Midi,Sur place,31,1,9.5,9.5,2.19
20223,2026-04-24,Soir,Sur place,28,1,8.0,8.0,1.92
20223,2026-04-24,Soir,Sur place,4,2,9.5,19.0,5.32
20223,2026-04-24,Soir,Sur place,16,1,18.0,18.0,4.5
20223,2026-04-24,Soir,Sur place,37,1,4.0,4.0,0.48
20224,2026-04-24,Soir,Sur place,19,1,16.0,16.0,4.32
20224,2026-04-24,Soir,Sur place,29,1,8.5,8.5,2.29
20225,2026-04-24,Soir,Sur place,33,3,6.5,19.5,3.9
20225,2026-04-24,Soir,Sur place,37,1,4.0,4.0,0.48
20226,2026-04-24,Soir,Livraison,19,1,16.0,16.0,4.32
20226,2026-04-24,Soir,Livraison,34,1,6.5,6.5,1.3
20226,2026-04-24,Soir,Livraison,11,1,26.0,26.0,10.4
20227,2026-04-24,Midi,Sur place,11,2,26.0,52.0,20.8
20227,2026-04-24,Midi,Sur place,11,1,26.0,26.0,10.4
20227,2026-04-24,Midi,Sur place,8,1,21.0,21.0,9.45
20228,2026-04-24,Soir,Sur place,4,1,9.5,9.5,2.66
20228,2026-04-24,Soir,Sur place,34,2,6.5,13.0,2.6
20229,2026-04-24,Midi,Livraison,29,1,8.5,8.5,2.29
20229,2026-04-24,Midi,Livraison,28,1,8.0,8.0,1.92
20229,2026-04-24,Midi,Livraison,39,1,3.0,3.0,0.3
20229,2026-04-24,Midi,Livraison,33,1,6.5,6.5,1.3
20230,2026-04-24,Midi,Sur place,36,1,11.0,11.0,2.42
20231,2026-04-24,Soir,Sur place,33,1,6.5,6.5,1.3
20231,2026-04-24,Soir,Sur place,11,1,26.0,26.0,10.4
20231,2026-04-24,Soir,Sur place,25,1,8.5,8.5,1.87
20232,2026-04-24,Soir,Sur place,9,2,18.5,37.0,12.58
20232,2026-04-24,Soir,Sur place,23,1,6.5,6.5,1.69
20232,2026-04-24,Soir,Sur place,25,1,8.5,8.5,1.87
20232,2026-04-24,Soir,Sur place,37,1,4.0,4.0,0.48
20232,2026-04-24,Soir,Sur place,21,1,5.5,5.5,1.21
20233,2026-04-24,Soir,Sur place,29,1,8.5,8.5,2.29
20233,2026-04-24,Soir,Sur place,17,1,20.0,20.0,7.2
20233,2026-04-24,Soir,Sur place,39,1,3.0,3.0,0.3
20233,2026-04-24,Soir,Sur place,14,1,27.5,27.5,11.27
20233,2026-04-24,Soir,Sur place,21,1,5.5,5.5,1.21
20234,2026-04-24,Soir,A emporter,33,1,6.5,6.5,1.3
20234,2026-04-24,Soir,A emporter,26,1,9.0,9.0,2.34
20234,2026-04-24,Soir,A emporter,37,1,4.0,4.0,0.48
20234,2026-04-24,Soir,A emporter,20,1,18.0,18.0,5.4
20234,2026-04-24,Soir,A emporter,4,1,9.5,9.5,2.66
20234,2026-04-24,Soir,A emporter,39,1,3.0,3.0,0.3
20235,2026-04-24,Midi,Sur place,15,1,19.5,19.5,6.24
20235,2026-04-24,Midi,Sur place,24,1,4.5,4.5,0.9
20235,2026-04-24,Midi,Sur place,16,1,18.0,18.0,4.5
20235,2026-04-24,Midi,Sur place,37,1,4.0,4.0,0.48
20235,2026-04-24,Midi,Sur place,40,1,5.5,5.5,1.65
20235,2026-04-24,Midi,Sur place,4,1,9.5,9.5,2.66
20236,2026-04-24,Soir,Sur place,9,1,18.5,18.5,6.29
20236,2026-04-24,Soir,Sur place,12,1,21.0,21.0,5.88
20236,2026-04-24,Soir,Sur place,13,1,17.5,17.5,4.55
20236,2026-04-24,Soir,Sur place,22,1,6.0,6.0,1.68
20237,2026-04-24,Midi,Sur place,21,2,5.5,11.0,2.42
20237,2026-04-24,Midi,Sur place,32,2,6.0,12.0,3.36
20238,2026-04-24,Soir,Sur place,39,1,3.0,3.0,0.3
20238,2026-04-24,Soir,Sur place,36,1,11.0,11.0,2.42
20238,2026-04-24,Soir,Sur place,11,1,26.0,26.0,10.4
20238,2026-04-24,Soir,Sur place,20,1,18.0,18.0,5.4
20239,2026-04-24,Midi,Sur place,20,1,18.0,18.0,5.4
20239,2026-04-24,Midi,Sur place,35,2,6.0,12.0,2.16
20239,2026-04-24,Midi,Sur place,35,2,6.0,12.0,2.16
20240,2026-04-24,Midi,A emporter,17,1,20.0,20.0,7.2
20240,2026-04-24,Midi,A emporter,32,1,6.0,6.0,1.68
20240,2026-04-24,Midi,A emporter,15,2,19.5,39.0,12.48
20241,2026-04-24,Soir,Sur place,24,2,4.5,9.0,1.8
20241,2026-04-24,Soir,Sur place,22,1,6.0,6.0,1.68
20241,2026-04-24,Soir,Sur place,40,1,5.5,5.5,1.65
20242,2026-04-24,Soir,Livraison,18,1,22.5,22.5,7.87
20242,2026-04-24,Soir,Livraison,15,2,19.5,39.0,12.48
20243,2026-04-24,Soir,Livraison,23,2,6.5,13.0,3.38
20243,2026-04-24,Soir,Livraison,7,1,16.5,16.5,6.6
20244,2026-04-24,Soir,Livraison,9,1,18.5,18.5,6.29
20244,2026-04-24,Soir,Livraison,25,1,8.5,8.5,1.87
20245,2026-04-24,Soir,Sur place,9,1,18.5,18.5,6.29
20245,2026-04-24,Soir,Sur place,18,2,22.5,45.0,15.74
20245,2026-04-24,Soir,Sur place,16,1,18.0,18.0,4.5
20245,2026-04-24,Soir,Sur place,15,1,19.5,19.5,6.24
20246,2026-04-24,Midi,Sur place,6,1,10.5,10.5,3.25
20246,2026-04-24,Midi,Sur place,24,2,4.5,9.0,1.8
20247,2026-04-24,Soir,A emporter,35,1,6.0,6.0,1.08
20247,2026-04-24,Soir,A emporter,21,1,5.5,5.5,1.21
20247,2026-04-24,Soir,A emporter,8,1,21.0,21.0,9.45
20247,2026-04-24,Soir,A emporter,28,1,8.0,8.0,1.92
20248,2026-04-24,Midi,Sur place,15,1,19.5,19.5,6.24
20248,2026-04-24,Midi,Sur place,29,1,8.5,8.5,2.29
20248,2026-04-24,Midi,Sur place,24,2,4.5,9.0,1.8
20249,2026-04-24,Soir,Sur place,39,2,3.0,6.0,0.6
20249,2026-04-24,Soir,Sur place,22,1,6.0,6.0,1.68
20250,2026-04-24,Midi,Sur place,25,1,8.5,8.5,1.87
20250,2026-04-24,Midi,Sur place,3,1,13.5,13.5,4.46
20250,2026-04-24,Midi,Sur place,3,1,13.5,13.5,4.46
20250,2026-04-24,Midi,Sur place,31,1,9.5,9.5,2.19
20250,2026-04-24,Midi,Sur place,40,3,5.5,16.5,4.95
20251,2026-04-24,Midi,Livraison,28,1,8.0,8.0,1.92
20252,2026-04-24,Midi,Livraison,2,1,11.0,11.0,3.3
20252,2026-04-24,Midi,Livraison,13,2,17.5,35.0,9.1
20252,2026-04-24,Midi,Livraison,3,1,13.5,13.5,4.46
20252,2026-04-24,Midi,Livraison,27,1,8.5,8.5,2.12
20253,2026-04-24,Soir,Livraison,30,1,11.0,11.0,4.4
20253,2026-04-24,Soir,Livraison,24,3,4.5,13.5,2.7
20253,2026-04-24,Soir,Livraison,11,1,26.0,26.0,10.4
20253,2026-04-24,Soir,Livraison,36,3,11.0,33.0,7.26
20253,2026-04-24,Soir,Livraison,35,1,6.0,6.0,1.08
20254,2026-04-24,Soir,Livraison,9,1,18.5,18.5,6.29
20254,2026-04-24,Soir,Livraison,27,1,8.5,8.5,2.12
20255,2026-04-24,Midi,Livraison,26,3,9.0,27.0,7.02
20255,2026-04-24,Midi,Livraison,18,1,22.5,22.5,7.87
20255,2026-04-24,Midi,Livraison,2,1,11.0,11.0,3.3
20256,2026-04-24,Soir,Sur place,39,1,3.0,3.0,0.3
20256,2026-04-24,Soir,Sur place,14,1,27.5,27.5,11.27
20257,2026-04-24,Soir,Livraison,29,3,8.5,25.5,6.87
20257,2026-04-24,Soir,Livraison,25,1,8.5,8.5,1.87
20257,2026-04-24,Soir,Livraison,4,1,9.5,9.5,2.66
20258,2026-04-24,Midi,Sur place,20,1,18.0,18.0,5.4
20258,2026-04-24,Midi,Sur place,35,1,6.0,6.0,1.08
20258,2026-04-24,Midi,Sur place,6,2,10.5,21.0,6.5
20258,2026-04-24,Midi,Sur place,6,1,10.5,10.5,3.25
20258,2026-04-24,Midi,Sur place,4,1,9.5,9.5,2.66
20259,2026-04-24,Midi,Sur place,37,1,4.0,4.0,0.48
20259,2026-04-24,Midi,Sur place,33,2,6.5,13.0,2.6
20259,2026-04-24,Midi,Sur place,36,1,11.0,11.0,2.42
20260,2026-04-24,Soir,A emporter,27,1,8.5,8.5,2.12
20260,2026-04-24,Soir,A emporter,33,1,6.5,6.5,1.3
20261,2026-04-24,Midi,Sur place,13,1,17.5,17.5,4.55
20261,2026-04-24,Midi,Sur place,38,1,4.5,4.5,0.67
20262,2026-04-24,Soir,Sur place,20,2,18.0,36.0,10.8
20262,2026-04-24,Soir,Sur place,33,2,6.5,13.0,2.6
20262,2026-04-24,Soir,Sur place,33,1,6.5,6.5,1.3
20262,2026-04-24,Soir,Sur place,26,2,9.0,18.0,4.68
20263,2026-04-24,Midi,Sur place,15,1,19.5,19.5,6.24
20264,2026-04-24,Soir,Sur place,10,1,29.0,29.0,12.18
20264,2026-04-24,Soir,Sur place,35,1,6.0,6.0,1.08
20265,2026-04-24,Soir,Livraison,12,1,21.0,21.0,5.88
20265,2026-04-24,Soir,Livraison,9,1,18.5,18.5,6.29
20265,2026-04-24,Soir,Livraison,26,1,9.0,9.0,2.34
20266,2026-04-24,Soir,Sur place,38,1,4.5,4.5,0.67
20266,2026-04-24,Soir,Sur place,37,1,4.0,4.0,0.48
20266,2026-04-24,Soir,Sur place,17,1,20.0,20.0,7.2
20267,2026-04-24,Soir,Sur place,25,1,8.5,8.5,1.87
20267,2026-04-24,Soir,Sur place,6,1,10.5,10.5,3.25
20267,2026-04-24,Soir,Sur place,13,2,17.5,35.0,9.1
20268,2026-04-24,Midi,Sur place,28,1,8.0,8.0,1.92
20268,2026-04-24,Midi,Sur place,36,1,11.0,11.0,2.42
20268,2026-04-24,Midi,Sur place,12,1,21.0,21.0,5.88
20268,2026-04-24,Midi,Sur place,21,2,5.5,11.0,2.42
20268,2026-04-24,Midi,Sur place,14,3,27.5,82.5,33.81
20269,2026-04-24,Soir,Sur place,26,1,9.0,9.0,2.34
20269,2026-04-24,Soir,Sur place,35,1,6.0,6.0,1.08
20269,2026-04-24,Soir,Sur place,13,1,17.5,17.5,4.55
20270,2026-04-24,Midi,Sur place,35,2,6.0,12.0,2.16
20270,2026-04-24,Midi,Sur place,34,2,6.5,13.0,2.6
20270,2026-04-24,Midi,Sur place,11,1,26.0,26.0,10.4
20271,2026-04-24,Soir,A emporter,39,1,3.0,3.0,0.3
20271,2026-04-24,Soir,A emporter,19,1,16.0,16.0,4.32
20271,2026-04-24,Soir,A emporter,28,1,8.0,8.0,1.92
20272,2026-04-24,Midi,Sur place,35,3,6.0,18.0,3.24
20272,2026-04-24,Midi,Sur place,1,1,7.5,7.5,1.8
20272,2026-04-24,Midi,Sur place,39,1,3.0,3.0,0.3
20272,2026-04-24,Midi,Sur place,7,1,16.5,16.5,6.6
20273,2026-04-24,Midi,Sur place,10,1,29.0,29.0,12.18
20273,2026-04-24,Midi,Sur place,39,1,3.0,3.0,0.3
20273,2026-04-24,Midi,Sur place,20,1,18.0,18.0,5.4
20274,2026-04-24,Midi,Livraison,7,2,16.5,33.0,13.2
20274,2026-04-24,Midi,Livraison,3,2,13.5,27.0,8.92
20274,2026-04-24,Midi,Livraison,25,3,8.5,25.5,5.61
20274,2026-04-24,Midi,Livraison,35,1,6.0,6.0,1.08
20274,2026-04-24,Midi,Livraison,13,1,17.5,17.5,4.55
20274,2026-04-24,Midi,Livraison,7,1,16.5,16.5,6.6
20275,2026-04-24,Midi,Sur place,19,1,16.0,16.0,4.32
20275,2026-04-24,Midi,Sur place,20,1,18.0,18.0,5.4
20275,2026-04-24,Midi,Sur place,21,1,5.5,5.5,1.21
20275,2026-04-24,Midi,Sur place,31,1,9.5,9.5,2.19
20276,2026-04-24,Soir,Sur place,24,1,4.5,4.5,0.9
20276,2026-04-24,Soir,Sur place,17,1,20.0,20.0,7.2
20277,2026-04-24,Soir,Sur place,33,1,6.5,6.5,1.3
20277,2026-04-24,Soir,Sur place,33,1,6.5,6.5,1.3
20277,2026-04-24,Soir,Sur place,12,1,21.0,21.0,5.88
20277,2026-04-24,Soir,Sur place,20,1,18.0,18.0,5.4
20277,2026-04-24,Soir,Sur place,28,1,8.0,8.0,1.92
20277,2026-04-24,Soir,Sur place,13,1,17.5,17.5,4.55
20278,2026-04-24,Midi,Sur place,3,3,13.5,40.5,13.38
20278,2026-04-24,Midi,Sur place,4,2,9.5,19.0,5.32
20278,2026-04-24,Midi,Sur place,5,1,15.0,15.0,5.7
20279,2026-04-24,Midi,Livraison,5,3,15.0,45.0,17.1
20279,2026-04-24,Midi,Livraison,37,1,4.0,4.0,0.48
20279,2026-04-24,Midi,Livraison,3,2,13.5,27.0,8.92
20279,2026-04-24,Midi,Livraison,17,1,20.0,20.0,7.2
20280,2026-04-24,Midi,Livraison,8,1,21.0,21.0,9.45
20280,2026-04-24,Midi,Livraison,3,1,13.5,13.5,4.46
20280,2026-04-24,Midi,Livraison,39,1,3.0,3.0,0.3
20280,2026-04-24,Midi,Livraison,26,1,9.0,9.0,2.34
20281,2026-04-24,Soir,Sur place,35,2,6.0,12.0,2.16
20281,2026-04-24,Soir,Sur place,38,1,4.5,4.5,0.67
20281,2026-04-24,Soir,Sur place,10,1,29.0,29.0,12.18
20281,2026-04-24,Soir,Sur place,11,1,26.0,26.0,10.4
20282,2026-04-24,Soir,Sur place,29,1,8.5,8.5,2.29
20282,2026-04-24,Soir,Sur place,33,1,6.5,6.5,1.3
20282,2026-04-24,Soir,Sur place,21,2,5.5,11.0,2.42
20282,2026-04-24,Soir,Sur place,39,1,3.0,3.0,0.3
20282,2026-04-24,Soir,Sur place,13,1,17.5,17.5,4.55
20282,2026-04-24,Soir,Sur place,23,1,6.5,6.5,1.69
20283,2026-04-24,Midi,Sur place,40,2,5.5,11.0,3.3
20283,2026-04-24,Midi,Sur place,25,1,8.5,8.5,1.87
20284,2026-04-24,Soir,Livraison,39,3,3.0,9.0,0.9
20284,2026-04-24,Soir,Livraison,37,1,4.0,4.0,0.48
20285,2026-04-24,Midi,Sur place,35,1,6.0,6.0,1.08
20285,2026-04-24,Midi,Sur place,16,1,18.0,18.0,4.5
20286,2026-04-24,Midi,Sur place,12,1,21.0,21.0,5.88
20286,2026-04-24,Midi,Sur place,35,1,6.0,6.0,1.08
20287,2026-04-24,Soir,Sur place,35,1,6.0,6.0,1.08
20287,2026-04-24,Soir,Sur place,17,1,20.0,20.0,7.2
20287,2026-04-24,Soir,Sur place,12,1,21.0,21.0,5.88
20287,2026-04-24,Soir,Sur place,37,1,4.0,4.0,0.48
20288,2026-04-24,Soir,Sur place,39,1,3.0,3.0,0.3
20288,2026-04-24,Soir,Sur place,27,1,8.5,8.5,2.12
20288,2026-04-24,Soir,Sur place,28,1,8.0,8.0,1.92
20288,2026-04-24,Soir,Sur place,31,2,9.5,19.0,4.38
20289,2026-04-24,Soir,Sur place,7,1,16.5,16.5,6.6
20289,2026-04-24,Soir,Sur place,21,2,5.5,11.0,2.42
20290,2026-04-24,Soir,Livraison,31,1,9.5,9.5,2.19
20290,2026-04-24,Soir,Livraison,19,1,16.0,16.0,4.32
20290,2026-04-24,Soir,Livraison,27,1,8.5,8.5,2.12
20290,2026-04-24,Soir,Livraison,1,1,7.5,7.5,1.8
20290,2026-04-24,Soir,Livraison,17,1,20.0,20.0,7.2
20290,2026-04-24,Soir,Livraison,15,1,19.5,19.5,6.24
20291,2026-04-24,Midi,Sur place,23,2,6.5,13.0,3.38
20291,2026-04-24,Midi,Sur place,21,1,5.5,5.5,1.21
20291,2026-04-24,Midi,Sur place,34,1,6.5,6.5,1.3
20291,2026-04-24,Midi,Sur place,12,1,21.0,21.0,5.88
20292,2026-04-24,Soir,Sur place,2,1,11.0,11.0,3.3
20292,2026-04-24,Soir,Sur place,39,1,3.0,3.0,0.3
20292,2026-04-24,Soir,Sur place,28,1,8.0,8.0,1.92
20293,2026-04-24,Soir,Sur place,6,1,10.5,10.5,3.25
20293,2026-04-24,Soir,Sur place,26,1,9.0,9.0,2.34
20293,2026-04-24,Soir,Sur place,34,1,6.5,6.5,1.3
20294,2026-04-24,Soir,Livraison,26,1,9.0,9.0,2.34
20294,2026-04-24,Soir,Livraison,28,1,8.0,8.0,1.92
20294,2026-04-24,Soir,Livraison,11,1,26.0,26.0,10.4
20294,2026-04-24,Soir,Livraison,25,1,8.5,8.5,1.87
20295,2026-04-24,Midi,Sur place,37,2,4.0,8.0,0.96
20295,2026-04-24,Midi,Sur place,14,1,27.5,27.5,11.27
